joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, current_time
0.13567,0.370909,-0.165581,-0.000404815,228,3.732
0.135007,0.370907,-0.165828,-0.000455174,228,3.736
0.134343,0.370905,-0.166076,-0.000521524,229,3.74
0.133678,0.370903,-0.166323,-0.000481715,230,3.744
0.133013,0.370902,-0.16657,-0.000421231,230,3.748
0.132346,0.370901,-0.166817,-0.000310904,231,3.752
0.131678,0.370901,-0.167064,-0.000172862,232,3.756
0.131009,0.370901,-0.167311,-0.000134461,232,3.76
0.130339,0.370901,-0.167558,-7.47603e-05,233,3.764
0.129669,0.370901,-0.167805,-4.15667e-05,233,3.768
0.128997,0.370901,-0.168052,-2.31111e-05,234,3.772
0.128324,0.370901,-0.168298,-1.28498e-05,235,3.776
0.127651,0.370901,-0.168545,-7.14448e-06,235,3.78
0.126976,0.370901,-0.168791,-3.97233e-06,236,3.784
0.1263,0.370901,-0.169038,-2.20861e-06,237,3.788
0.125624,0.3709,-0.169284,-3.95775e-05,237,3.792
0.124946,0.3709,-0.16953,-2.20051e-05,238,3.796
0.124267,0.3709,-0.169776,-1.22348e-05,239,3.8
0.123588,0.3709,-0.170022,-4.51521e-05,239,3.804
0.122907,0.3709,-0.170268,-6.34541e-05,240,3.808
0.122226,0.3709,-0.170514,-3.52805e-05,241,3.812
0.121543,0.370899,-0.170759,-5.79654e-05,241,3.816
0.12086,0.370899,-0.171005,-7.05783e-05,242,3.82
0.120175,0.370899,-0.171251,-7.7591e-05,243,3.824
0.11949,0.370898,-0.171496,-8.14901e-05,243,3.828
0.118803,0.370898,-0.171741,-8.3658e-05,244,3.832
0.118116,0.370897,-0.171987,-0.000123213,245,3.836
0.117427,0.370896,-0.172232,-0.000183555,245,3.84
0.116738,0.370895,-0.172477,-0.000217105,246,3.844
0.116047,0.370894,-0.172722,-0.000274108,247,3.848
0.115356,0.370892,-0.172967,-0.000305802,247,3.852
0.114664,0.370891,-0.173211,-0.000323424,248,3.856
0.11397,0.37089,-0.173456,-0.000333222,249,3.86
0.113276,0.370888,-0.173701,-0.000338669,249,3.864
0.112581,0.370887,-0.173945,-0.000264999,250,3.868
0.111885,0.370887,-0.174189,-0.000185689,251,3.872
0.111187,0.370887,-0.174434,-0.000103243,251,3.876
0.110489,0.370887,-0.174678,-5.74032e-05,252,3.88
0.10979,0.370887,-0.174922,-3.19162e-05,253,3.884
0.10909,0.370887,-0.175166,-1.77454e-05,253,3.888
0.108389,0.370887,-0.17541,-9.86644e-06,254,3.892
0.107686,0.370887,-0.175653,-5.48574e-06,255,3.896
0.106983,0.370887,-0.175897,-4.13996e-05,255,3.9
0.106279,0.370887,-0.17614,-2.30182e-05,256,3.904
0.105574,0.370886,-0.176384,-5.11476e-05,257,3.908
0.104868,0.370886,-0.176627,-2.84381e-05,258,3.912
0.104161,0.370886,-0.17687,-5.41611e-05,258,3.916
0.103453,0.370886,-0.177113,-6.84631e-05,259,3.92
0.102744,0.370885,-0.177356,-7.6415e-05,260,3.924
0.102034,0.370885,-0.177599,-0.000119186,260,3.928
0.101323,0.370884,-0.177842,-0.000181316,261,3.932
0.100612,0.370882,-0.178084,-0.00025421,262,3.936
0.0998988,0.37088,-0.178327,-0.000371438,262,3.94
0.099185,0.370878,-0.178569,-0.000474966,263,3.944
0.0984702,0.370875,-0.178811,-0.000532528,264,3.948
0.0977545,0.370873,-0.179054,-0.000526182,264,3.952
0.0970378,0.370871,-0.179296,-0.000522655,265,3.956
0.0963201,0.37087,-0.179537,-0.000405644,266,3.96
0.0956015,0.370869,-0.179779,-0.000302237,267,3.964
0.0948819,0.370869,-0.180021,-0.000168044,267,3.968
0.0941613,0.370869,-0.180262,-9.34324e-05,268,3.972
0.0934398,0.370869,-0.180504,-5.19484e-05,269,3.976
0.0927173,0.370869,-0.180745,-2.88833e-05,269,3.98
0.0919938,0.370869,-0.180986,-1.60591e-05,270,3.984
0.0912694,0.370869,-0.181227,-8.92888e-06,271,3.988
0.090544,0.370869,-0.181468,-4.96446e-06,271,3.992
0.0898177,0.370869,-0.181709,-2.76024e-06,272,3.996
0.0890903,0.370869,-0.18195,-1.53469e-06,273,4
0.0883621,0.370869,-0.18219,-3.92028e-05,274,4.004
0.0876328,0.370869,-0.182431,-2.17968e-05,274,4.008
0.0869026,0.370869,-0.182671,-1.2119e-05,275,4.012
0.0861715,0.370869,-0.182911,-4.50877e-05,276,4.016
0.0854393,0.370869,-0.183151,-2.50687e-05,276,4.02
0.0847062,0.370868,-0.183391,-5.22877e-05,277,4.024
0.0839722,0.370868,-0.183631,-6.74215e-05,278,4.028
0.0832372,0.370868,-0.183871,-7.58359e-05,279,4.032
0.0825012,0.370867,-0.18411,-0.000157213,279,4.036
0.0817643,0.370865,-0.184349,-0.000279158,280,4.04
0.0810264,0.370862,-0.184589,-0.000462008,281,4.044
0.0802876,0.370858,-0.184828,-0.000717071,281,4.048
0.0795478,0.370854,-0.185067,-0.000858885,282,4.052
0.0788071,0.370848,-0.185306,-0.00109113,283,4.056
0.0780654,0.370843,-0.185544,-0.00122026,283,4.06
0.0773227,0.370837,-0.185783,-0.00133041,284,4.064
0.0765791,0.37083,-0.186021,-0.00154505,285,4.068
0.0758345,0.370822,-0.18626,-0.00170273,286,4.072
0.075089,0.370814,-0.186498,-0.00186711,286,4.076
0.0743426,0.370805,-0.186736,-0.00199685,287,4.08
0.0735951,0.370799,-0.186974,-0.00180054,288,4.084
0.0728468,0.370794,-0.187211,-0.00157634,289,4.088
0.0720975,0.370791,-0.187449,-0.00118324,289,4.092
0.0713472,0.37079,-0.187686,-0.000734582,290,4.096
0.070596,0.37079,-0.187924,-0.000408428,291,4.1
0.0698438,0.37079,-0.188161,-0.000227086,291,4.104
0.0690907,0.37079,-0.188398,-0.00012626,292,4.108
0.0683366,0.37079,-0.188635,-7.02004e-05,293,4.112
0.0675816,0.37079,-0.188871,-3.90314e-05,294,4.116
0.0668256,0.37079,-0.189108,-2.17015e-05,294,4.12
0.0660687,0.37079,-0.189344,-1.2066e-05,295,4.124
0.0653109,0.37079,-0.189581,-6.7087e-06,296,4.128
0.0645521,0.37079,-0.189817,-3.73004e-06,297,4.132
0.0637924,0.37079,-0.190053,-2.0739e-06,297,4.136
0.0630317,0.37079,-0.190288,-1.15309e-06,298,4.14
0.0622701,0.37079,-0.190524,-6.41118e-07,299,4.144
0.0615075,0.37079,-0.19076,-3.8706e-05,300,4.148
0.060744,0.37079,-0.190995,1.6829e-05,300,4.152
0.0599795,0.37079,-0.19123,-2.89926e-05,301,4.156
0.0592141,0.37079,-0.191465,-1.61199e-05,302,4.16
0.0584478,0.37079,-0.1917,-8.96265e-06,302,4.164
0.0576805,0.37079,-0.191935,-4.98324e-06,303,4.168
0.0569123,0.37079,-0.192169,-2.77068e-06,304,4.172
0.0561432,0.37079,-0.192404,-1.5405e-06,305,4.176
0.0553731,0.37079,-0.192638,-8.56517e-07,305,4.18
0.0546021,0.37079,-0.192872,-4.76223e-07,306,4.184
0.0538301,0.37079,-0.193106,-2.6478e-07,307,4.188
0.0530572,0.37079,-0.19334,-1.47218e-07,308,4.192
0.0522834,0.37079,-0.193574,-8.18531e-08,308,4.196
0.0515086,0.37079,-0.193807,-4.55103e-08,309,4.2
0.0507329,0.37079,-0.19404,-3.83748e-05,310,4.204
0.0499563,0.37079,-0.194273,-2.13364e-05,311,4.208
0.0491788,0.37079,-0.194506,-1.1863e-05,311,4.212
0.0484003,0.37079,-0.194739,-6.59585e-06,312,4.216
0.0476208,0.37079,-0.194972,-3.66729e-06,313,4.22
0.0468405,0.37079,-0.195204,-2.03901e-06,314,4.224
0.0460592,0.370789,-0.195437,-3.94832e-05,314,4.228
0.045277,0.37079,-0.195669,1.63969e-05,315,4.232
0.0444939,0.370789,-0.195901,-2.92329e-05,316,4.236
0.0437098,0.370789,-0.196133,-1.62535e-05,317,4.24
0.0429248,0.370789,-0.196364,-9.03693e-06,318,4.244
0.0421389,0.370789,-0.196596,-8.17236e-05,318,4.248
0.041352,0.370788,-0.196827,-0.000122137,319,4.252
0.0405643,0.370787,-0.197058,-0.000182957,320,4.256
0.0397756,0.370784,-0.197289,-0.000370171,321,4.26
0.0389859,0.370782,-0.19752,-0.000512611,321,4.264
0.0381954,0.370779,-0.19775,-0.000630157,322,4.268
0.0374039,0.370776,-0.197981,-0.000618814,323,4.272
0.0366116,0.370774,-0.198211,-0.000574158,324,4.276
0.0358183,0.370773,-0.198441,-0.00043428,324,4.28
0.035024,0.370773,-0.198671,-0.00024146,325,4.284
0.0342289,0.370773,-0.198901,-0.000134252,326,4.288
0.0334328,0.370773,-0.19913,-7.46439e-05,327,4.292
0.0326359,0.370773,-0.19936,-4.1502e-05,327,4.296
0.031838,0.370773,-0.199589,-2.30751e-05,328,4.3
0.0310391,0.370773,-0.199818,-1.28298e-05,329,4.304
0.0302394,0.370773,-0.200047,-7.13335e-06,330,4.308
0.0294388,0.370773,-0.200275,-3.96614e-06,331,4.312
0.0286372,0.370773,-0.200504,-2.20518e-06,331,4.316
0.0278347,0.370773,-0.200732,-1.22608e-06,332,4.32
0.0270314,0.370773,-0.20096,-6.81699e-07,333,4.324
0.0262271,0.370773,-0.201188,-3.79025e-07,334,4.328
0.0254219,0.370773,-0.201416,-3.85602e-05,334,4.332
0.0246157,0.370773,-0.201643,-2.14395e-05,335,4.336
0.0238087,0.370773,-0.20187,2.64292e-05,336,4.34
0.0230008,0.370773,-0.202098,-2.36549e-05,337,4.344
0.0221919,0.370773,-0.202324,-1.31521e-05,338,4.348
0.0213822,0.370773,-0.202551,-7.31258e-06,338,4.352
0.0205715,0.370773,-0.202778,-4.0658e-06,339,4.356
0.01976,0.370773,-0.203004,-2.26058e-06,340,4.36
0.0189475,0.370772,-0.20323,-3.96064e-05,341,4.364
0.0181341,0.370772,-0.203456,-2.20212e-05,342,4.368
0.0173198,0.370772,-0.203682,-1.22438e-05,342,4.372
0.0165047,0.370772,-0.203908,-6.80753e-06,343,4.376
0.0156886,0.370772,-0.204133,-3.78499e-06,344,4.38
0.0148716,0.370772,-0.204358,-4.0454e-05,345,4.384
0.0140537,0.370772,-0.204583,-2.24924e-05,346,4.388
0.0132349,0.370772,-0.204808,-1.25058e-05,346,4.392
0.0124152,0.370772,-0.205033,-4.53027e-05,347,4.396
0.0115947,0.370772,-0.205257,-2.51883e-05,348,4.4
0.0107732,0.370771,-0.205482,-9.07037e-05,349,4.404
0.00995081,0.370771,-0.205706,-1.20818e-05,349,4.408
0.00912754,0.370771,-0.205929,-6.71746e-06,350,4.412
0.00830337,0.370771,-0.206153,-3.73491e-06,351,4.416
0.00747831,0.370771,-0.206377,-4.04261e-05,352,4.42
0.00665236,0.370771,-0.2066,-2.24769e-05,353,4.424
0.00582552,0.370771,-0.206823,-5.08467e-05,353,4.428
0.00499778,0.37077,-0.207046,-6.66203e-05,354,4.432
0.00416915,0.37077,-0.207268,-0.00011374,355,4.436
0.00333963,0.370768,-0.207491,-0.000216637,356,4.44
0.00250923,0.370767,-0.207713,-0.000235499,357,4.444
0.00167793,0.370764,-0.207935,-0.000437734,358,4.448
0.000845747,0.370761,-0.208157,-0.000588525,358,4.452
1.2677e-05,0.370758,-0.208378,-0.000749065,359,4.456
-0.000821279,0.370753,-0.2086,-0.000953373,360,4.46
-0.00165612,0.370749,-0.208821,-0.00099027,361,4.464
-0.00249185,0.370745,-0.209042,-0.000934085,362,4.468
-0.00332845,0.370743,-0.209263,-0.000711099,362,4.472
-0.00416595,0.370742,-0.209483,-0.000548769,363,4.476
-0.00500432,0.370742,-0.209703,-0.000305116,364,4.48
-0.00584357,0.370742,-0.209923,-0.000207994,365,4.484
-0.00668371,0.370742,-0.210143,-3.89455e-05,366,4.488
-0.00752472,0.370742,-0.210363,-9.83527e-05,366,4.492
-0.00836661,0.370742,-0.210583,-5.46841e-05,367,4.496
-0.00920938,0.370742,-0.210802,-3.04044e-05,368,4.5
-0.010053,0.370742,-0.211021,-1.69048e-05,369,4.504
-0.0108975,0.370742,-0.21124,-9.39908e-06,370,4.508
-0.0117429,0.370742,-0.211458,-5.22589e-06,371,4.512
-0.0125892,0.370742,-0.211677,-2.9056e-06,371,4.516
-0.0134364,0.370741,-0.211895,-7.83145e-05,372,4.52
-0.0142844,0.370741,-0.212113,-5.19337e-06,373,4.524
-0.0151333,0.370741,-0.21233,-2.88751e-06,374,4.528
-0.015983,0.370741,-0.212548,-1.60546e-06,375,4.532
-0.0168336,0.370741,-0.212765,-8.92634e-07,375,4.536
-0.0176851,0.370742,-0.212982,3.78532e-05,376,4.54
-0.0185375,0.370741,-0.213199,-5.56526e-05,377,4.544
-0.0193907,0.370741,-0.213416,-6.92924e-05,378,4.548
-0.0202448,0.37074,-0.213632,-0.000115226,379,4.552
-0.0210998,0.370739,-0.213848,-0.000179114,380,4.556
-0.0219556,0.370736,-0.214064,-0.000406383,380,4.56
-0.0228123,0.370733,-0.21428,-0.000609444,381,4.564
-0.0236698,0.370728,-0.214495,-0.000837395,382,4.568
-0.0245283,0.370723,-0.214711,-0.00107918,383,4.572
-0.0253875,0.370716,-0.214926,-0.00129032,384,4.576
-0.0262477,0.370711,-0.21514,-0.00136936,385,4.58
-0.0271086,0.370706,-0.215355,-0.00129826,385,4.584
-0.0279705,0.370701,-0.215569,-0.00122037,386,4.588
-0.0288332,0.370697,-0.215783,-0.00113872,387,4.592
-0.0296968,0.370694,-0.215997,-0.000978275,388,4.596
-0.0305612,0.37069,-0.216211,-0.000965766,389,4.6
-0.0314264,0.370687,-0.216424,-0.000843762,390,4.604
-0.0322926,0.370685,-0.216637,-0.000737578,390,4.608
-0.0331595,0.370684,-0.21685,-0.000563491,391,4.612
-0.0340274,0.370682,-0.217063,-0.000505049,392,4.616
-0.034896,0.370682,-0.217275,-0.000319157,393,4.62
-0.0357656,0.370682,-0.217487,-0.000177451,394,4.624
-0.0366359,0.370682,-0.217699,-9.86628e-05,395,4.628
-0.0375072,0.370682,-0.217911,-1.6507e-05,395,4.632
-0.0383792,0.370681,-0.218123,-8.58769e-05,396,4.636
-0.0392521,0.370681,-0.218334,-4.77476e-05,397,4.64
-0.0401259,0.370681,-0.218545,-2.65476e-05,398,4.644
-0.0410005,0.370682,-0.218756,2.3589e-05,399,4.648
-0.0418759,0.370681,-0.218966,-6.35835e-05,400,4.652
-0.0427522,0.370681,-0.219176,-3.53524e-05,401,4.656
-0.0436294,0.370681,-0.219386,-5.80055e-05,401,4.66
-0.0445073,0.37068,-0.219596,-7.06006e-05,402,4.664
-0.0453861,0.370679,-0.219806,-0.000115953,403,4.668
-0.0462658,0.370679,-0.220015,-6.44698e-05,404,4.672
-0.0471462,0.370678,-0.220224,-0.000150894,405,4.676
-0.0480276,0.370678,-0.220433,-0.000160596,406,4.68
-0.0489097,0.370675,-0.220641,-0.000434437,406,4.684
-0.0497927,0.370671,-0.220849,-0.000663392,407,4.688
-0.0506765,0.370665,-0.221058,-0.00105914,408,4.692
-0.0515611,0.370657,-0.221265,-0.00143257,409,4.696
-0.0524466,0.370647,-0.221473,-0.00187029,410,4.7
-0.0533329,0.370637,-0.22168,-0.00219037,411,4.704
-0.0542201,0.370626,-0.221887,-0.00240668,412,4.708
-0.055108,0.370614,-0.222094,-0.00268035,412,4.712
-0.0559968,0.370601,-0.2223,-0.0029859,413,4.716
-0.0568864,0.370588,-0.222507,-0.00311744,414,4.72
-0.0577769,0.370573,-0.222713,-0.00338233,415,4.724
-0.0586681,0.37056,-0.222918,-0.00326116,416,4.728
-0.0595602,0.370549,-0.223124,-0.00307874,417,4.732
-0.0604531,0.370539,-0.223329,-0.00278556,418,4.736
-0.0613468,0.370532,-0.223534,-0.00239246,418,4.74
-0.0622414,0.370527,-0.223739,-0.0018671,419,4.744
-0.0631368,0.370525,-0.223943,-0.00126821,420,4.748
-0.0640329,0.370524,-0.224147,-0.000781822,421,4.752
-0.0649299,0.370524,-0.224351,-0.000396343,422,4.756
-0.0658277,0.370524,-0.224555,-0.000220367,423,4.76
-0.0667264,0.370525,-0.224758,-4.5825e-05,424,4.764
-0.0676258,0.370524,-0.224962,-0.000140527,425,4.768
-0.0685261,0.370524,-0.225164,-3.97836e-05,425,4.772
-0.0694271,0.370524,-0.225367,-6.04692e-05,426,4.776
-0.070329,0.370524,-0.225569,4.72863e-06,427,4.78
-0.0712317,0.370524,-0.225771,2.62912e-06,428,4.784
-0.0721352,0.370524,-0.225973,1.46179e-06,429,4.788
-0.0730395,0.370524,-0.226175,8.12756e-07,430,4.792
-0.0739446,0.370524,-0.226376,4.51892e-07,431,4.796
-0.0748505,0.370524,-0.226577,2.51252e-07,432,4.8
-0.0757572,0.370524,-0.226778,1.39696e-07,432,4.804
-0.0766647,0.370524,-0.226978,7.76711e-08,433,4.808
-0.077573,0.370524,-0.227178,4.31851e-08,434,4.812
-0.0784821,0.370524,-0.227378,2.40109e-08,435,4.816
-0.079392,0.370524,-0.227578,-7.66857e-05,436,4.82
-0.0803027,0.370524,-0.227777,-4.26372e-05,437,4.824
-0.0812143,0.370524,-0.227976,5.29927e-05,438,4.828
-0.0821266,0.370524,-0.228175,-8.88556e-06,439,4.832
-0.0830397,0.370524,-0.228374,-4.94037e-06,439,4.836
-0.0839535,0.370524,-0.228572,-2.74685e-06,440,4.84
-0.0848682,0.370524,-0.22877,-1.52725e-06,441,4.844
-0.0857837,0.370524,-0.228968,-8.49149e-07,442,4.848
-0.0867,0.370524,-0.229165,-4.72127e-07,443,4.852
-0.087617,0.370524,-0.229362,-2.62503e-07,444,4.856
-0.0885349,0.370524,-0.229559,-1.45951e-07,445,4.86
-0.0894535,0.370524,-0.229756,-8.1149e-08,446,4.864
-0.0903729,0.370524,-0.229952,-3.83946e-05,447,4.868
-0.0912931,0.370524,-0.230148,-2.13474e-05,447,4.872
-0.0922141,0.370524,-0.230344,-1.18692e-05,448,4.876
-0.0931359,0.370523,-0.230539,-8.32983e-05,449,4.88
-0.0940584,0.370523,-0.230734,-8.46634e-05,450,4.884
-0.0949817,0.370523,-0.230929,-4.70728e-05,451,4.888
-0.0959058,0.370521,-0.231124,-0.000179571,452,4.892
-0.0968307,0.370518,-0.231318,-0.000406637,453,4.896
-0.0977564,0.370513,-0.231512,-0.000801333,454,4.9
-0.0986828,0.370506,-0.231706,-0.00125088,455,4.904
-0.09961,0.370498,-0.231899,-0.00161588,456,4.908
-0.100538,0.37049,-0.232092,-0.00174212,456,4.912
-0.101467,0.370484,-0.232285,-0.00165891,457,4.916
-0.102396,0.370479,-0.232478,-0.0014209,458,4.92
-0.103327,0.370474,-0.23267,-0.00136526,459,4.924
-0.104258,0.370468,-0.232862,-0.00144938,460,4.928
-0.105189,0.370461,-0.233054,-0.00157284,461,4.932
-0.106122,0.370453,-0.233245,-0.00179489,462,4.936
-0.107055,0.370443,-0.233436,-0.00211009,463,4.94
-0.10799,0.37043,-0.233627,-0.00263049,464,4.944
-0.108924,0.370413,-0.233817,-0.00330333,464,4.948
-0.10986,0.370392,-0.234007,-0.00413762,465,4.952
-0.110797,0.370367,-0.234197,-0.00510003,466,4.956
-0.111734,0.370337,-0.234387,-0.00621038,467,4.96
-0.112672,0.3703,-0.234576,-0.00751802,468,4.964
-0.11361,0.370253,-0.234765,-0.00939555,469,4.968
-0.11455,0.370197,-0.234954,-0.0114749,470,4.972
-0.11549,0.370123,-0.235142,-0.0145485,471,4.976
-0.116431,0.370035,-0.23533,-0.0178297,471,4.98
-0.117373,0.369928,-0.235518,-0.02184,472,4.984
-0.118315,0.369797,-0.235706,-0.0266392,473,4.988
-0.119258,0.369647,-0.235893,-0.0315318,474,4.992
-0.120202,0.369468,-0.23608,-0.0373584,474,4.996
-0.121147,0.369267,-0.236266,-0.0430523,475,5
-0.122092,0.369038,-0.236453,-0.0494395,476,5.004
-0.123038,0.368781,-0.236639,-0.0560204,477,5.008
-0.123985,0.368496,-0.236824,-0.062709,477,5.012
-0.124933,0.368182,-0.23701,-0.0697259,478,5.016
-0.125881,0.367836,-0.237195,-0.0771555,478,5.02
-0.126831,0.367458,-0.237379,-0.0848912,479,5.024
-0.127781,0.367048,-0.237564,-0.0927587,479,5.028
-0.128731,0.366603,-0.237748,-0.10093,480,5.032
-0.129682,0.366128,-0.237932,-0.108886,480,5.036
-0.130635,0.365617,-0.238115,-0.117259,481,5.04
-0.131587,0.365074,-0.238298,-0.125482,481,5.044
-0.132541,0.3645,-0.238481,-0.13339,482,5.048
-0.133495,0.363893,-0.238664,-0.141583,482,5.052
-0.13445,0.363254,-0.238846,-0.149628,482,5.056
-0.135406,0.362586,-0.239028,-0.1574,483,5.06
-0.136362,0.361883,-0.239209,-0.165556,483,5.064
-0.13732,0.361155,-0.239391,-0.172851,483,5.068
-0.138278,0.360392,-0.239572,-0.180704,483,5.072
-0.139236,0.359598,-0.239752,-0.188675,483,5.076
-0.140196,0.358792,-0.239933,-0.194335,484,5.08
-0.141156,0.357952,-0.240113,-0.201354,484,5.084
-0.142117,0.357081,-0.240292,-0.208555,484,5.088
-0.143078,0.356186,-0.240472,-0.21532,484,5.092
-0.14404,0.355265,-0.240651,-0.22192,484,5.096
-0.145003,0.354325,-0.240829,-0.227813,484,5.1
-0.145967,0.35336,-0.241008,-0.233698,484,5.104
-0.146931,0.352377,-0.241186,-0.23904,484,5.108
-0.147896,0.351405,-0.241364,-0.24086,484,5.112
-0.148862,0.350417,-0.241541,-0.243598,484,5.116
-0.149829,0.349432,-0.241718,-0.244737,484,5.12
-0.150796,0.348455,-0.241895,-0.244488,484,5.124
-0.151764,0.347499,-0.242071,-0.242087,484,5.128
-0.152733,0.346556,-0.242247,-0.239294,484,5.132
-0.153702,0.345625,-0.242423,-0.2364,484,5.136
-0.154672,0.344714,-0.242598,-0.232489,484,5.14
-0.155643,0.343814,-0.242773,-0.229203,484,5.144
-0.156614,0.342925,-0.242948,-0.226072,484,5.148
-0.157586,0.342034,-0.243123,-0.224676,484,5.152
-0.158559,0.341152,-0.243297,-0.222788,484,5.156
-0.159533,0.340271,-0.24347,-0.221661,484,5.16
-0.160507,0.339126,-0.243644,-0.250296,484,5.164
-0.161482,0.338514,-0.243817,-0.207196,484,5.168
-0.162457,0.337632,-0.24399,-0.213107,485,5.172
-0.163434,0.336759,-0.244162,-0.215359,485,5.176
-0.164411,0.335834,-0.244334,-0.222401,485,5.18
-0.165388,0.334899,-0.244506,-0.22739,485,5.184
-0.166367,0.333908,-0.244677,-0.236492,485,5.188
-0.167346,0.332918,-0.244848,-0.241399,485,5.192
-0.168326,0.3319,-0.245019,-0.247196,485,5.196
-0.169306,0.330895,-0.24519,-0.249,485,5.2
-0.170287,0.329884,-0.24536,-0.250654,485,5.204
-0.171269,0.328873,-0.245529,-0.251575,485,5.208
-0.172251,0.327902,-0.245699,-0.247599,485,5.212
-0.173234,0.326946,-0.245868,-0.243855,485,5.216
-0.174218,0.326014,-0.246036,-0.239012,485,5.22
-0.175203,0.325104,-0.246205,-0.233865,485,5.224
-0.176188,0.324222,-0.246372,-0.227935,485,5.228
-0.177174,0.323356,-0.24654,-0.222874,485,5.232
-0.17816,0.322498,-0.246707,-0.219178,485,5.236
-0.179147,0.321645,-0.246874,-0.216548,485,5.24
-0.180135,0.320792,-0.247041,-0.215047,485,5.244
-0.181124,0.319939,-0.247207,-0.21429,486,5.248
-0.182113,0.319079,-0.247373,-0.214635,486,5.252
-0.183103,0.318187,-0.247538,-0.218317,486,5.256
-0.184093,0.317302,-0.247704,-0.219559,486,5.26
-0.185084,0.316397,-0.247868,-0.222551,486,5.264
-0.186076,0.315485,-0.248033,-0.225058,486,5.268
-0.187069,0.314548,-0.248197,-0.229136,486,5.272
-0.188062,0.31361,-0.248361,-0.231518,486,5.276
-0.189055,0.312666,-0.248524,-0.233457,486,5.28
-0.19005,0.311714,-0.248687,-0.235493,486,5.284
-0.191045,0.310762,-0.24885,-0.236625,486,5.288
-0.192041,0.309822,-0.249012,-0.235874,486,5.292
-0.193037,0.308906,-0.249174,-0.232849,486,5.296
-0.194034,0.308045,-0.249336,-0.225031,487,5.3
-0.195032,0.307234,-0.249497,-0.215085,487,5.304
-0.19603,0.306466,-0.249658,-0.204877,487,5.308
-0.197029,0.30572,-0.249818,-0.19667,487,5.312
-0.198029,0.304976,-0.249978,-0.191915,487,5.316
-0.199029,0.304274,-0.250138,-0.184708,488,5.32
-0.20003,0.303575,-0.250298,-0.18024,488,5.324
-0.201031,0.302892,-0.250457,-0.175992,488,5.328
-0.202033,0.302233,-0.250615,-0.171061,489,5.332
-0.203036,0.301578,-0.250774,-0.167782,489,5.336
-0.20404,0.300941,-0.250932,-0.163965,489,5.34
-0.205044,0.300312,-0.251089,-0.161076,490,5.344
-0.206048,0.299693,-0.251247,-0.158165,490,5.348
-0.207054,0.299083,-0.251403,-0.155742,490,5.352
-0.208059,0.29849,-0.25156,-0.152324,491,5.356
-0.209066,0.297901,-0.251716,-0.150116,491,5.36
-0.210073,0.297325,-0.251872,-0.147355,492,5.364
-0.211081,0.296757,-0.252027,-0.145014,492,5.368
-0.212089,0.296193,-0.252182,-0.143253,493,5.372
-0.213098,0.295638,-0.252337,-0.141199,493,5.376
-0.214108,0.295078,-0.252491,-0.14071,493,5.38
-0.215118,0.294532,-0.252645,-0.138904,494,5.384
-0.216129,0.293988,-0.252799,-0.137554,494,5.388
-0.217141,0.293439,-0.252952,-0.137456,495,5.392
-0.218153,0.292887,-0.253104,-0.137631,495,5.396
-0.219166,0.292325,-0.253257,-0.138918,496,5.4
-0.220179,0.291763,-0.253409,-0.139595,496,5.404
-0.221193,0.291194,-0.25356,-0.140776,497,5.408
-0.222207,0.290611,-0.253712,-0.143006,497,5.412
-0.223223,0.290025,-0.253863,-0.144629,497,5.416
-0.224238,0.289428,-0.254013,-0.146643,498,5.42
-0.225255,0.288821,-0.254163,-0.148914,498,5.424
-0.226272,0.288212,-0.254313,-0.150368,499,5.428
-0.227289,0.287585,-0.254462,-0.153171,499,5.432
-0.228307,0.286957,-0.254611,-0.154959,499,5.436
-0.229326,0.286321,-0.25476,-0.15672,500,5.44
-0.230345,0.285682,-0.254908,-0.158006,500,5.444
-0.231365,0.28504,-0.255056,-0.159182,500,5.448
-0.232386,0.284394,-0.255203,-0.160219,501,5.452
-0.233407,0.283741,-0.25535,-0.161524,501,5.456
-0.234429,0.283091,-0.255497,-0.161943,501,5.46
-0.235451,0.282443,-0.255643,-0.162022,502,5.464
-0.236474,0.281787,-0.255789,-0.16291,502,5.468
-0.237497,0.281134,-0.255934,-0.162982,503,5.472
-0.238521,0.280475,-0.256079,-0.163827,503,5.476
-0.239546,0.279819,-0.256224,-0.163914,503,5.48
-0.240571,0.279152,-0.256368,-0.165151,504,5.484
-0.241597,0.278486,-0.256512,-0.165723,504,5.488
-0.242623,0.277818,-0.256656,-0.166348,504,5.492
-0.24365,0.277139,-0.256799,-0.167808,505,5.496
-0.244678,0.276461,-0.256942,-0.168543,505,5.5
-0.245706,0.275775,-0.257084,-0.169834,505,5.504
-0.246734,0.275083,-0.257226,-0.171318,506,5.508
-0.247763,0.274379,-0.257367,-0.173371,506,5.512
-0.248793,0.273678,-0.257509,-0.174244,506,5.516
-0.249823,0.272962,-0.257649,-0.176301,507,5.52
-0.250854,0.272246,-0.25779,-0.177484,507,5.524
-0.251886,0.271524,-0.25793,-0.17887,507,5.528
-0.252918,0.270793,-0.258069,-0.180561,507,5.532
-0.25395,0.270063,-0.258208,-0.181386,508,5.536
-0.254983,0.269324,-0.258347,-0.182957,508,5.54
-0.256017,0.268582,-0.258485,-0.184022,508,5.544
-0.257051,0.267844,-0.258623,-0.184308,509,5.548
-0.258086,0.267097,-0.258761,-0.185348,509,5.552
-0.259121,0.266346,-0.258898,-0.186464,509,5.556
