joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, current_time
-1.12049,-1.09538,-0.043836,-2.76015e-06,27,1.66
-1.12067,-1.09538,-0.0440259,-1.53464e-06,27,1.664
-1.12084,-1.09538,-0.0442161,-8.53261e-07,28,1.668
-1.12102,-1.09538,-0.0444066,-4.74413e-07,28,1.672
-1.1212,-1.09538,-0.0445974,-2.63774e-07,28,1.676
-1.12138,-1.09538,-0.0447885,-1.46658e-07,28,1.68
-1.12156,-1.09538,-0.0449799,-8.1542e-08,28,1.684
-1.12174,-1.09538,-0.0451716,-4.53373e-08,28,1.688
-1.12192,-1.09538,-0.0453636,-2.52076e-08,29,1.692
-1.1221,-1.09538,-0.0455559,-1.40154e-08,29,1.696
-1.12228,-1.09538,-0.0457485,-7.79256e-09,29,1.7
-1.12247,-1.09538,-0.0459414,-3.83538e-05,29,1.704
-1.12265,-1.09538,-0.0461346,1.70248e-05,29,1.708
-1.12284,-1.09538,-0.0463281,-2.88837e-05,30,1.712
-1.12302,-1.09538,-0.0465218,-1.60594e-05,30,1.716
-1.12321,-1.09538,-0.0467159,-8.929e-06,30,1.72
-1.1234,-1.09538,-0.0469103,-4.96453e-06,30,1.724
-1.12358,-1.09538,-0.0471049,-2.76028e-06,31,1.728
-1.12377,-1.09538,-0.0472998,-1.53471e-06,31,1.732
-1.12396,-1.09538,-0.0474951,-8.53301e-07,31,1.736
-1.12415,-1.09538,-0.0476906,-4.74435e-07,31,1.74
-1.12434,-1.09538,-0.0478864,-2.63786e-07,31,1.744
-1.12454,-1.09538,-0.0480824,-1.46665e-07,32,1.748
-1.12473,-1.09538,-0.0482788,-8.15457e-08,32,1.752
-1.12492,-1.09538,-0.0484755,-4.53394e-08,32,1.756
-1.12512,-1.09538,-0.0486724,-2.52087e-08,32,1.76
-1.12531,-1.09538,-0.0488696,-1.40161e-08,32,1.764
-1.12551,-1.09538,-0.0490671,-3.83573e-05,33,1.768
-1.1257,-1.09538,-0.0492649,1.70229e-05,33,1.772
-1.1259,-1.09538,-0.049463,-2.88848e-05,33,1.776
-1.1261,-1.09538,-0.0496614,-1.606e-05,33,1.78
-1.1263,-1.09538,-0.04986,-8.92933e-06,34,1.784
-1.1265,-1.09538,-0.0500589,-4.96471e-06,34,1.788
-1.1267,-1.09538,-0.0502581,-2.76038e-06,34,1.792
-1.1269,-1.09538,-0.0504576,-1.53477e-06,34,1.796
-1.1271,-1.09538,-0.0506573,-8.53332e-07,34,1.8
-1.12731,-1.09538,-0.0508573,-4.74453e-07,35,1.804
-1.12751,-1.09538,-0.0510576,-2.63796e-07,35,1.808
-1.12771,-1.09538,-0.0512582,-1.4667e-07,35,1.812
-1.12792,-1.09538,-0.051459,-8.15488e-08,35,1.816
-1.12813,-1.09538,-0.0516601,-4.53411e-08,36,1.82
-1.12833,-1.09538,-0.0518615,-2.52097e-08,36,1.824
-1.12854,-1.09538,-0.0520632,-3.83635e-05,36,1.828
-1.12875,-1.09538,-0.0522651,-2.13301e-05,36,1.832
-1.12896,-1.09538,-0.0524673,-1.18595e-05,36,1.836
-1.12917,-1.09538,-0.0526698,-6.59391e-06,37,1.84
-1.12938,-1.09538,-0.0528726,-3.66621e-06,37,1.844
-1.12959,-1.09538,-0.0530756,-2.03841e-06,37,1.848
-1.1298,-1.09538,-0.0532788,-1.13336e-06,37,1.852
-1.13002,-1.09538,-0.0534824,-6.30147e-07,38,1.856
-1.13023,-1.09538,-0.0536862,-3.50362e-07,38,1.86
-1.13045,-1.09538,-0.0538903,-1.94801e-07,38,1.864
-1.13066,-1.09538,-0.0540946,-1.08309e-07,38,1.868
-1.13088,-1.09538,-0.0542992,-6.02201e-08,39,1.872
-1.1311,-1.09538,-0.0545041,-3.34824e-08,39,1.876
-1.13132,-1.09538,-0.0547092,-3.83681e-05,39,1.88
-1.13154,-1.09538,-0.0549146,1.70168e-05,39,1.884
-1.13176,-1.09538,-0.0551203,-2.88882e-05,40,1.888
-1.13198,-1.09538,-0.0553262,2.22877e-05,40,1.892
-1.1322,-1.09538,-0.0555323,-2.59576e-05,40,1.896
-1.13242,-1.09538,-0.0557388,-1.44324e-05,40,1.9
-1.13264,-1.09538,-0.0559455,-8.02441e-06,40,1.904
-1.13287,-1.09538,-0.0561524,-4.46157e-06,41,1.908
-1.13309,-1.09538,-0.0563596,-2.48064e-06,41,1.912
-1.13332,-1.09538,-0.0565671,-1.37923e-06,41,1.916
-1.13355,-1.09538,-0.0567748,-3.91164e-05,41,1.92
-1.13377,-1.09538,-0.0569827,-2.17487e-05,42,1.924
-1.134,-1.09538,-0.057191,-1.20923e-05,42,1.928
-1.13423,-1.09538,-0.0573994,-6.72331e-06,42,1.932
-1.13446,-1.09538,-0.0576082,-3.73816e-06,42,1.936
-1.13469,-1.09538,-0.0578171,-2.07842e-06,43,1.94
-1.13492,-1.09538,-0.0580264,-1.1556e-06,43,1.944
-1.13516,-1.09538,-0.0582358,-7.73415e-05,43,1.948
-1.13539,-1.09538,-0.0584455,-4.65238e-06,44,1.952
-1.13562,-1.09538,-0.0586555,-2.58672e-06,44,1.956
-1.13586,-1.09538,-0.0588657,-1.43822e-06,44,1.96
-1.13609,-1.09538,-0.0590762,-7.9965e-07,44,1.964
-1.13633,-1.09538,-0.0592869,-7.71436e-05,45,1.968
-1.13657,-1.09538,-0.0594979,-4.28919e-05,45,1.972
-1.13681,-1.09538,-0.0597091,-2.38479e-05,45,1.976
-1.13705,-1.09538,-0.0599205,2.50901e-05,45,1.98
-1.13729,-1.09538,-0.0601322,1.39501e-05,46,1.984
-1.13753,-1.09538,-0.0603441,7.75625e-06,46,1.988
-1.13777,-1.09538,-0.0605563,-3.4037e-05,46,1.992
-1.13801,-1.09538,-0.0607687,-1.89246e-05,46,1.996
-1.13826,-1.09538,-0.0609814,-4.88716e-05,47,2
-1.1385,-1.09538,-0.0611943,-2.71726e-05,47,2.004
-1.13875,-1.09538,-0.0614074,-1.5108e-05,47,2.008
-1.13899,-1.09538,-0.0616208,-8.40003e-06,47,2.012
-1.13924,-1.09538,-0.0618344,-4.30199e-05,48,2.016
-1.13949,-1.09538,-0.0620482,5.27799e-05,48,2.02
-1.13973,-1.09538,-0.0622623,-4.73534e-05,48,2.024
-1.13998,-1.09538,-0.0624766,-2.63285e-05,49,2.028
-1.14023,-1.09538,-0.0626911,-1.46386e-05,49,2.032
-1.14049,-1.09538,-0.0629059,-8.48381e-05,49,2.036
-1.14074,-1.09538,-0.0631209,-8.82047e-06,49,2.04
-1.14099,-1.09538,-0.0633362,-4.90418e-06,50,2.044
-1.14124,-1.09538,-0.0635516,-4.10762e-05,50,2.048
-1.1415,-1.09538,-0.0637674,-2.28384e-05,50,2.052
-1.14175,-1.09538,-0.0639833,-5.10477e-05,51,2.056
-1.14201,-1.09538,-0.0641995,-2.83825e-05,51,2.06
-1.14227,-1.09538,-0.0644158,-1.57807e-05,51,2.064
-1.14253,-1.09538,-0.0646325,-8.54731e-05,51,2.068
-1.14279,-1.09538,-0.0648493,-9.17352e-06,52,2.072
-1.14305,-1.09538,-0.0650664,-5.10048e-06,52,2.076
-1.14331,-1.09538,-0.0652837,-2.83586e-06,52,2.08
-1.14357,-1.09538,-0.0655012,-1.57674e-06,53,2.084
-1.14383,-1.09538,-0.0657189,-3.92262e-05,53,2.088
-1.14409,-1.09538,-0.0659369,-2.18098e-05,53,2.092
-1.14436,-1.09538,-0.0661551,-1.21262e-05,53,2.096
-1.14462,-1.09538,-0.0663735,-6.74218e-06,54,2.1
-1.14489,-1.09538,-0.0665922,-3.74865e-06,54,2.104
-1.14516,-1.09538,-0.066811,-4.04338e-05,54,2.108
-1.14542,-1.09538,-0.0670301,-2.24812e-05,55,2.112
-1.14569,-1.09538,-0.0672494,-1.24995e-05,55,2.116
-1.14596,-1.09538,-0.0674689,-6.94974e-06,55,2.12
-1.14623,-1.09538,-0.0676886,3.44855e-05,55,2.124
-1.1465,-1.09539,-0.0679085,-9.58746e-05,56,2.128
-1.14677,-1.09538,-0.0681287,-1.49568e-05,56,2.132
-1.14705,-1.09539,-0.0683491,-4.66655e-05,56,2.136
-1.14732,-1.09539,-0.0685697,-2.5946e-05,57,2.14
-1.1476,-1.09539,-0.0687905,-5.27755e-05,57,2.144
-1.14787,-1.09539,-0.0690115,-6.76927e-05,57,2.148
-1.14815,-1.09539,-0.0692327,-7.59866e-05,58,2.152
-1.14843,-1.09539,-0.0694541,-8.05981e-05,58,2.156
-1.1487,-1.09539,-0.0696758,-4.48125e-05,58,2.16
-1.14898,-1.09539,-0.0698976,-2.49158e-05,58,2.164
-1.14926,-1.09539,-0.0701197,-5.22027e-05,59,2.168
-1.14954,-1.09539,-0.070342,-2.90247e-05,59,2.172
-1.14983,-1.09539,-0.0705645,-1.61377e-05,59,2.176
-1.15011,-1.09539,-0.0707872,-8.97258e-06,60,2.18
-1.15039,-1.09539,-0.07101,-4.33383e-05,60,2.184
-1.15068,-1.09539,-0.0712331,-2.40961e-05,60,2.188
-1.15096,-1.09539,-0.0714565,-5.17469e-05,61,2.192
-1.15125,-1.09539,-0.07168,-2.87713e-05,61,2.196
-1.15154,-1.09539,-0.0719037,-1.59968e-05,61,2.2
-1.15182,-1.09539,-0.0721276,-8.89424e-06,62,2.204
-1.15211,-1.09539,-0.0723517,-4.32947e-05,62,2.208
-1.1524,-1.09539,-0.072576,-2.40719e-05,62,2.212
-1.15269,-1.09539,-0.0728005,-1.3384e-05,63,2.216
-1.15298,-1.09539,-0.0730252,-4.5791e-05,63,2.22
-1.15328,-1.09539,-0.0732502,-6.38093e-05,63,2.224
-1.15357,-1.09539,-0.0734753,-7.38275e-05,63,2.228
-1.15386,-1.09539,-0.0737006,-7.93976e-05,64,2.232
-1.15416,-1.09539,-0.0739261,-8.24946e-05,64,2.236
-1.15446,-1.09539,-0.0741518,-8.42165e-05,64,2.24
-1.15475,-1.09539,-0.0743777,-4.68244e-05,65,2.244
-1.15505,-1.09539,-0.0746038,-6.43839e-05,65,2.248
-1.15535,-1.09539,-0.0748301,-3.57974e-05,65,2.252
-1.15565,-1.09539,-0.0750565,-5.82529e-05,66,2.256
-1.15595,-1.09539,-0.0752832,-0.000109088,66,2.26
-1.15625,-1.09539,-0.0755101,-2.23032e-05,66,2.264
-1.15655,-1.09539,-0.0757371,-5.07501e-05,67,2.268
-1.15686,-1.09539,-0.0759643,-2.82171e-05,67,2.272
-1.15716,-1.09539,-0.0761918,-5.40382e-05,67,2.276
-1.15747,-1.09539,-0.0764194,-0.000106744,68,2.28
-1.15777,-1.09539,-0.0766472,-2.10003e-05,68,2.284
-1.15808,-1.09539,-0.0768752,-5.00257e-05,68,2.288
-1.15839,-1.09539,-0.0771034,-2.78143e-05,69,2.292
-1.1587,-1.09539,-0.0773317,-1.54647e-05,69,2.296
-1.15901,-1.09539,-0.0775603,-4.69479e-05,69,2.3
-1.15932,-1.09539,-0.077789,-6.44525e-05,70,2.304
-1.15963,-1.09539,-0.0780179,-3.58356e-05,70,2.308
-1.15994,-1.09539,-0.078247,-1.99246e-05,71,2.312
-1.16026,-1.09539,-0.0784763,-1.10781e-05,71,2.316
-1.16057,-1.09539,-0.0787058,-4.45089e-05,71,2.32
-1.16089,-1.09539,-0.0789354,-2.4747e-05,72,2.324
-1.1612,-1.09539,-0.0791652,-5.21088e-05,72,2.328
-1.16152,-1.09539,-0.0793952,-6.7322e-05,72,2.332
-1.16184,-1.0954,-0.0796254,-0.00015248,73,2.336
-1.16216,-1.0954,-0.0798558,-8.47786e-05,73,2.34
-1.16248,-1.0954,-0.0800863,-0.000162185,73,2.344
-1.1628,-1.0954,-0.080317,-9.01751e-05,74,2.348
-1.16312,-1.0954,-0.0805479,-8.84869e-05,74,2.352
-1.16344,-1.0954,-0.0807789,-0.000164247,74,2.356
-1.16376,-1.0954,-0.0810102,-9.13215e-05,75,2.36
-1.16409,-1.0954,-0.0812416,-8.91242e-05,75,2.364
-1.16441,-1.0954,-0.0814731,-8.79026e-05,75,2.368
-1.16474,-1.0954,-0.0817049,-8.72234e-05,76,2.372
-1.16507,-1.0954,-0.0819368,-4.84962e-05,76,2.376
-1.1654,-1.0954,-0.0821689,-2.69639e-05,76,2.38
-1.16573,-1.0954,-0.0824011,-5.33414e-05,77,2.384
-1.16606,-1.0954,-0.0826336,-2.96578e-05,77,2.388
-1.16639,-1.0954,-0.0828661,-1.64898e-05,78,2.392
-1.16672,-1.0954,-0.0830989,-4.75178e-05,78,2.396
-1.16705,-1.0954,-0.0833318,-6.47694e-05,78,2.4
-1.16738,-1.0954,-0.0835649,-7.43613e-05,79,2.404
-1.16772,-1.0954,-0.0837982,-7.96944e-05,79,2.408
-1.16806,-1.0954,-0.0840316,-0.000121009,79,2.412
-1.16839,-1.0954,-0.0842652,-2.89316e-05,80,2.416
-1.16873,-1.0954,-0.0844989,-0.000131134,80,2.42
-1.16907,-1.0954,-0.0847328,-7.29108e-05,81,2.424
-1.16941,-1.0954,-0.0849669,-0.000117237,81,2.428
-1.16975,-1.0954,-0.0852011,-0.000141883,81,2.432
-1.17009,-1.0954,-0.0854355,-0.000155586,82,2.436
-1.17043,-1.0954,-0.0856701,-0.000124855,82,2.44
-1.17077,-1.0954,-0.0859048,-0.000146119,82,2.444
-1.17112,-1.09541,-0.0861396,-0.00019629,83,2.448
-1.17146,-1.09541,-0.0863746,-0.000185837,83,2.452
-1.17181,-1.09541,-0.0866098,-0.000180024,84,2.456
-1.17216,-1.09541,-0.0868451,-0.000176792,84,2.46
-1.1725,-1.09541,-0.0870806,-0.000136646,84,2.464
-1.17285,-1.09541,-0.0873163,-0.000114325,85,2.468
-1.1732,-1.09541,-0.0875521,-0.000101914,85,2.472
-1.17355,-1.09541,-0.087788,-9.50137e-05,85,2.476
-1.1739,-1.09541,-0.0880241,-9.11771e-05,86,2.48
-1.17426,-1.09541,-0.0882603,-5.06945e-05,86,2.484
-1.17461,-1.09541,-0.0884967,-6.65357e-05,87,2.488
-1.17497,-1.09541,-0.0887333,-7.53433e-05,87,2.492
-1.17532,-1.09541,-0.08897,-8.02404e-05,87,2.496
-1.17568,-1.09541,-0.0892068,-8.29632e-05,88,2.5
-1.17603,-1.09541,-0.0894438,-8.4477e-05,88,2.504
-1.17639,-1.09541,-0.0896809,-8.53187e-05,89,2.508
-1.17675,-1.09541,-0.0899182,-8.57867e-05,89,2.512
-1.17711,-1.09541,-0.0901556,-0.000124396,89,2.516
-1.17747,-1.09541,-0.0903932,-3.08149e-05,90,2.52
-1.17784,-1.09541,-0.0906309,-5.54826e-05,90,2.524
-1.1782,-1.09541,-0.0908688,-0.000145897,91,2.528
-1.17856,-1.09541,-0.0911068,-4.41963e-06,91,2.532
-1.17893,-1.09541,-0.0913449,-0.000117506,91,2.536
-1.17929,-1.09541,-0.0915832,-0.000103683,92,2.54
-1.17966,-1.09542,-0.0918216,-0.000134347,92,2.544
-1.18003,-1.09542,-0.0920601,-0.000113046,93,2.548
-1.1804,-1.09542,-0.0922988,-0.000101203,93,2.552
-1.18077,-1.09542,-0.0925377,-0.000132968,93,2.556
-1.18114,-1.09542,-0.0927766,-0.00011228,94,2.56
-1.18151,-1.09542,-0.0930157,-0.000100777,94,2.564
-1.18188,-1.09542,-0.093255,-5.6032e-05,95,2.568
-1.18225,-1.09542,-0.0934944,-6.95033e-05,95,2.572
-1.18263,-1.09542,-0.0937339,-0.000153692,95,2.576
-1.183,-1.09542,-0.0939735,-8.5453e-05,96,2.58
-1.18338,-1.09542,-0.0942133,-8.58614e-05,96,2.584
-1.18376,-1.09542,-0.0944532,-8.60884e-05,97,2.588
-1.18414,-1.09542,-0.0946932,-0.000124564,97,2.592
-1.18452,-1.09542,-0.0949334,-0.000107607,98,2.596
-1.1849,-1.09542,-0.0951737,-9.81791e-05,98,2.6
-1.18528,-1.09542,-0.0954141,-5.45876e-05,98,2.604
-1.18566,-1.09542,-0.0956547,-0.00010705,99,2.608
-1.18604,-1.09542,-0.0958953,-9.78692e-05,99,2.612
-1.18643,-1.09542,-0.0961362,-9.27648e-05,100,2.616
-1.18681,-1.09542,-0.0963771,-8.99267e-05,100,2.62
-1.1872,-1.09542,-0.0966181,-0.000126698,100,2.624
-1.18758,-1.09542,-0.0968593,-0.000108794,101,2.628
-1.18797,-1.09542,-0.0971006,-9.88388e-05,101,2.632
-1.18836,-1.09542,-0.0973421,-5.49544e-05,102,2.636
-1.18875,-1.09542,-0.0975836,-0.000107254,102,2.64
-1.18914,-1.09542,-0.0978253,-9.79826e-05,103,2.644
-1.18953,-1.09543,-0.0980671,-9.28278e-05,103,2.648
-1.18993,-1.09543,-0.098309,-0.000128311,103,2.652
-1.19032,-1.09543,-0.098551,-0.000109691,104,2.656
-1.19071,-1.09543,-0.0987932,-0.000137687,104,2.66
-1.19111,-1.09543,-0.0990354,-0.000153253,105,2.664
-1.19151,-1.09543,-0.0992778,-0.000161908,105,2.668
-1.1919,-1.09543,-0.0995203,-0.00016672,106,2.672
-1.1923,-1.09543,-0.0997629,-0.000131046,106,2.676
-1.1927,-1.09543,-0.100006,-0.00014956,106,2.68
-1.1931,-1.09543,-0.100249,-0.000121505,107,2.684
-1.1935,-1.09543,-0.100491,-0.000144256,107,2.688
-1.19391,-1.09543,-0.100735,-0.000156905,108,2.692
-1.19431,-1.09543,-0.100978,-0.000125589,108,2.696
-1.19471,-1.09543,-0.101221,-0.000108177,109,2.7
-1.19512,-1.09543,-0.101464,-0.000136845,109,2.704
-1.19553,-1.09543,-0.101708,-0.000114436,110,2.708
-1.19593,-1.09543,-0.101952,-0.000140325,110,2.712
-1.19634,-1.09543,-0.102195,-0.00015472,110,2.716
-1.19675,-1.09544,-0.102439,-0.000124374,111,2.72
-1.19716,-1.09544,-0.102683,-0.000145851,111,2.724
-1.19757,-1.09544,-0.102927,-0.000157792,112,2.728
-1.19798,-1.09544,-0.103171,-0.000164431,112,2.732
-1.1984,-1.09544,-0.103416,-0.000168123,113,2.736
-1.19881,-1.09544,-0.10366,-0.000208525,113,2.74
-1.19923,-1.09544,-0.103904,-0.000230988,114,2.744
-1.19964,-1.09544,-0.104149,-0.000205129,114,2.748
-1.20006,-1.09544,-0.104394,-0.00019075,115,2.752
-1.20048,-1.09544,-0.104638,-0.000182756,115,2.756
-1.2009,-1.09544,-0.104883,-0.000139962,116,2.76
-1.20132,-1.09544,-0.105128,-0.000154518,116,2.764
-1.20174,-1.09544,-0.105373,-0.000162611,116,2.768
-1.20216,-1.09544,-0.105618,-0.000167111,117,2.772
-1.20258,-1.09545,-0.105864,-0.000169613,117,2.776
-1.20301,-1.09545,-0.106109,-0.000132654,118,2.78
-1.20343,-1.09545,-0.106355,-0.000112105,118,2.784
-1.20386,-1.09545,-0.1066,-0.00013903,119,2.788
-1.20429,-1.09545,-0.106846,-0.000153999,119,2.792
-1.20471,-1.09545,-0.107091,-0.000123973,120,2.796
-1.20514,-1.09545,-0.107337,-0.000107279,120,2.8
-1.20557,-1.09545,-0.107583,-9.79964e-05,121,2.804
-1.206,-1.09545,-0.107829,-9.28355e-05,121,2.808
-1.20643,-1.09545,-0.108075,-5.16165e-05,122,2.812
-1.20687,-1.09545,-0.108322,-6.70483e-05,122,2.816
-1.2073,-1.09545,-0.108568,-7.56284e-05,123,2.82
-1.20774,-1.09545,-0.108814,-8.03989e-05,123,2.824
-1.20817,-1.09545,-0.109061,-0.000121401,123,2.828
-1.20861,-1.09545,-0.109307,-0.000144198,124,2.832
-1.20905,-1.09545,-0.109554,-0.000156873,124,2.836
-1.20948,-1.09545,-0.109801,-0.00016392,125,2.84
-1.20992,-1.09545,-0.110047,-0.000167839,125,2.844
-1.21037,-1.09545,-0.110294,-0.000170017,126,2.848
-1.21081,-1.09545,-0.110541,-0.000132879,126,2.852
-1.21125,-1.09545,-0.110788,-0.00011223,127,2.856
-1.21169,-1.09546,-0.111035,-0.000139099,127,2.86
-1.21214,-1.09546,-0.111283,-0.000115689,128,2.864
-1.21258,-1.09546,-0.11153,-0.000141022,128,2.868
-1.21303,-1.09546,-0.111777,-0.000116758,129,2.872
-1.21348,-1.09546,-0.112025,-0.000141616,129,2.876
-1.21393,-1.09546,-0.112272,-0.000117088,130,2.88
-1.21438,-1.09546,-0.11252,-0.000103451,130,2.884
-1.21483,-1.09546,-0.112768,-0.000134218,131,2.888
-1.21528,-1.09546,-0.113015,-0.000112974,131,2.892
-1.21573,-1.09546,-0.113263,-0.000139513,132,2.896
-1.21618,-1.09546,-0.113511,-0.000115919,132,2.9
-1.21664,-1.09546,-0.113759,-0.0001028,133,2.904
-1.21709,-1.09546,-0.114007,-0.000133856,133,2.908
-1.21755,-1.09546,-0.114255,-0.000112773,134,2.912
-1.21801,-1.09546,-0.114503,-0.000139401,134,2.916
-1.21847,-1.09546,-0.114752,-0.000115856,135,2.92
-1.21893,-1.09546,-0.115,-0.000102766,135,2.924
-1.21939,-1.09546,-0.115248,-9.54873e-05,136,2.928
-1.21985,-1.09546,-0.115497,-9.14404e-05,136,2.932
-1.22031,-1.09546,-0.115745,-8.91904e-05,137,2.936
-1.22077,-1.09546,-0.115994,-8.79394e-05,137,2.94
-1.22124,-1.09546,-0.116243,-8.72438e-05,138,2.944
-1.2217,-1.09546,-0.116491,-8.68571e-05,138,2.948
-1.22217,-1.09547,-0.11674,-8.6642e-05,139,2.952
-1.22264,-1.09547,-0.116989,-4.8173e-05,139,2.956
-1.22311,-1.09547,-0.117238,-6.51337e-05,140,2.96
-1.22358,-1.09547,-0.117487,-7.45638e-05,140,2.964
-1.22405,-1.09547,-0.117736,-4.14575e-05,141,2.968
-1.22452,-1.09547,-0.117985,-6.13999e-05,141,2.972
-1.22499,-1.09547,-0.118234,-7.24878e-05,142,2.976
-1.22546,-1.09547,-0.118484,-4.03032e-05,142,2.98
-1.22594,-1.09547,-0.118733,-6.07581e-05,143,2.984
-1.22641,-1.09547,-0.118982,-3.37815e-05,144,2.988
-1.22689,-1.09547,-0.119232,-5.7132e-05,144,2.992
-1.22737,-1.09547,-0.119481,-3.17654e-05,145,2.996
-1.22785,-1.09547,-0.119731,-5.60111e-05,145,3
-1.22833,-1.09547,-0.11998,-3.11422e-05,146,3.004
-1.22881,-1.09547,-0.12023,-5.56646e-05,146,3.008
-1.22929,-1.09547,-0.12048,-3.09495e-05,147,3.012
-1.22977,-1.09547,-0.120729,-1.72079e-05,147,3.016
-1.23025,-1.09547,-0.120979,-4.79171e-05,148,3.02
-1.23074,-1.09547,-0.121229,-6.49914e-05,148,3.024
-1.23122,-1.09547,-0.121479,-3.61352e-05,149,3.028
-1.23171,-1.09547,-0.121729,-5.84407e-05,149,3.032
-1.2322,-1.09547,-0.121979,-7.08425e-05,150,3.036
-1.23268,-1.09547,-0.122229,-0.000116087,150,3.04
-1.23317,-1.09547,-0.122479,-0.000141244,151,3.044
-1.23366,-1.09547,-0.122729,-0.000116881,152,3.048
-1.23416,-1.09547,-0.122979,-0.000141685,152,3.052
-1.23465,-1.09547,-0.12323,-0.000155476,153,3.056
-1.23514,-1.09547,-0.12348,-0.000201493,153,3.06
-1.23564,-1.09547,-0.12373,-0.000188729,154,3.064
-1.23613,-1.09548,-0.123981,-0.000219982,154,3.068
-1.23663,-1.09548,-0.124231,-0.000199009,155,3.072
-1.23713,-1.09548,-0.124482,-0.000187348,155,3.076
-1.23762,-1.09548,-0.124732,-0.000180865,156,3.08
-1.23812,-1.09548,-0.124983,-0.00017726,156,3.084
-1.23862,-1.09548,-0.125233,-0.000136906,157,3.088
-1.23913,-1.09548,-0.125484,-0.000152819,158,3.092
-1.23963,-1.09548,-0.125734,-0.000161666,158,3.096
-1.24013,-1.09548,-0.125985,-0.000128236,159,3.1
-1.24064,-1.09548,-0.126236,-0.000186348,159,3.104
-1.24114,-1.09548,-0.126487,-0.000180308,160,3.108
-1.24165,-1.09548,-0.126737,-0.00017695,160,3.112
-1.24216,-1.09548,-0.126988,-0.000175083,161,3.116
-1.24266,-1.09548,-0.127239,-0.000135696,161,3.12
-1.24317,-1.09548,-0.12749,-0.000152146,162,3.124
-1.24368,-1.09548,-0.127741,-0.000122943,163,3.128
-1.24419,-1.09549,-0.127992,-0.000145055,163,3.132
-1.24471,-1.09549,-0.128243,-0.000119,164,3.136
-1.24522,-1.09549,-0.128494,-0.000104514,164,3.14
-1.24574,-1.09549,-0.128745,-5.81096e-05,165,3.144
-1.24625,-1.09549,-0.128996,-7.06584e-05,165,3.148
-1.24677,-1.09549,-0.129247,-7.76356e-05,166,3.152
-1.24728,-1.09549,-0.129498,-4.31654e-05,166,3.156
-1.2478,-1.09549,-0.12975,-6.23495e-05,167,3.16
-1.24832,-1.09549,-0.130001,-7.30158e-05,168,3.164
-1.24884,-1.09549,-0.130252,-7.89463e-05,168,3.168
-1.24936,-1.09549,-0.130503,-8.22437e-05,169,3.172
-1.24989,-1.09549,-0.130755,-8.4077e-05,169,3.176
-1.25041,-1.09549,-0.131006,-0.000123446,170,3.18
-1.25094,-1.09549,-0.131257,-0.000106985,170,3.184
-1.25146,-1.09549,-0.131509,-0.000136183,171,3.188
-1.25199,-1.09549,-0.13176,-0.000114067,172,3.192
-1.25252,-1.09549,-0.132011,-0.000101771,172,3.196
-1.25304,-1.09549,-0.132263,-0.000133284,173,3.2
-1.25357,-1.09549,-0.132514,-0.000112455,173,3.204
-1.2541,-1.09549,-0.132766,-0.000100875,174,3.208
-1.25464,-1.09549,-0.133017,-9.44358e-05,175,3.212
-1.25517,-1.09549,-0.133269,-9.08558e-05,175,3.216
-1.2557,-1.09549,-0.13352,-8.88653e-05,176,3.22
-1.25624,-1.09549,-0.133772,-8.77586e-05,176,3.224
-1.25677,-1.09549,-0.134023,-4.87938e-05,177,3.228
-1.25731,-1.09549,-0.134275,-6.54789e-05,177,3.232
-1.25785,-1.09549,-0.134526,-7.47558e-05,178,3.236
-1.25838,-1.09549,-0.134778,-7.99137e-05,179,3.24
-1.25892,-1.0955,-0.135029,-0.000121131,179,3.244
-1.25946,-1.0955,-0.135281,-0.000105698,180,3.248
-1.26001,-1.0955,-0.135532,-0.000135467,180,3.252
-1.26055,-1.0955,-0.135784,-0.000152019,181,3.256
-1.26109,-1.0955,-0.136036,-0.000122872,182,3.26
-1.26164,-1.0955,-0.136287,-0.000145016,182,3.264
-1.26218,-1.0955,-0.136539,-0.000118978,183,3.268
-1.26273,-1.0955,-0.136791,-0.000104501,183,3.272
-1.26328,-1.0955,-0.137042,-0.000134802,184,3.276
-1.26383,-1.0955,-0.137294,-0.000113299,185,3.28
-1.26438,-1.0955,-0.137545,-0.000139693,185,3.284
-1.26493,-1.0955,-0.137797,-0.000116019,186,3.288
-1.26548,-1.0955,-0.138049,-0.000141206,186,3.292
-1.26603,-1.0955,-0.1383,-0.000155209,187,3.296
-1.26658,-1.0955,-0.138552,-0.000162995,188,3.3
-1.26714,-1.0955,-0.138804,-0.000128975,188,3.304
-1.26769,-1.0955,-0.139055,-0.000148409,189,3.308
-1.26825,-1.0955,-0.139307,-0.000159214,190,3.312
-1.26881,-1.0955,-0.139559,-0.000126873,190,3.316
-1.26937,-1.09551,-0.13981,-0.000108891,191,3.32
-1.26993,-1.09551,-0.140062,-9.88928e-05,191,3.324
-1.27049,-1.09551,-0.140314,-9.33339e-05,192,3.328
-1.27105,-1.09551,-0.140565,-0.000128593,193,3.332
-1.27161,-1.09551,-0.140817,-0.000109847,193,3.336
-1.27218,-1.09551,-0.141068,-9.94245e-05,194,3.34
-1.27274,-1.09551,-0.14132,-9.36295e-05,194,3.344
-1.27331,-1.09551,-0.141572,-9.04075e-05,195,3.348
-1.27387,-1.09551,-0.141823,-8.86161e-05,196,3.352
-1.27444,-1.09551,-0.142075,-8.76201e-05,196,3.356
